company_id,role,risk_bucket,a_mij
The Penn Traffic Co.,Operator,risk_legal,0.1993725150823593
The Penn Traffic Co.,Operator,risk_constraint,0.1895675361156463
The Penn Traffic Co.,Operator,risk_external,0.4260676503181457
Town Sports International Holdings,Analyst,risk_uncertainty,0.2446509599685669
Town Sports International Holdings,Analyst,risk_legal,0.2522517740726471
Town Sports International Holdings,Analyst,risk_constraint,0.2286824733018875
Town Sports International Holdings,Analyst,risk_external,0.2744148075580597
Town Sports International Holdings,CEO,risk_uncertainty,0.2585498094558716
Town Sports International Holdings,CEO,risk_legal,0.2637353241443634
Town Sports International Holdings,CEO,risk_constraint,0.2508690357208252
Town Sports International Holdings,CEO,risk_external,0.2268458306789398
Town Sports International Holdings,CFO,risk_uncertainty,0.2440524101257324
Town Sports International Holdings,CFO,risk_legal,0.2607622146606445
Town Sports International Holdings,CFO,risk_constraint,0.2316991090774536
Town Sports International Holdings,CFO,risk_external,0.2634862661361694
Town Sports International Holdings,IR,risk_uncertainty,0.2734488546848297
Town Sports International Holdings,IR,risk_legal,0.2819223701953888
Town Sports International Holdings,IR,risk_constraint,0.262461394071579
Town Sports International Holdings,IR,risk_external,0.1821673810482025
Town Sports International Holdings,Operator,risk_uncertainty,0.2510068118572235
Town Sports International Holdings,Operator,risk_legal,0.2654696106910705
Town Sports International Holdings,Operator,risk_constraint,0.2365850508213043
Town Sports International Holdings,Operator,risk_external,0.2469385266304016
Trailer Bridge,Analyst,risk_uncertainty,0.261964201927185
Trailer Bridge,Analyst,risk_legal,0.3021755218505859
Trailer Bridge,Analyst,risk_constraint,0.2390769720077514
Trailer Bridge,Analyst,risk_external,0.1967832893133163
Trailer Bridge,Operator,risk_uncertainty,0.2375770658254623
Trailer Bridge,Operator,risk_legal,0.2598076164722442
Trailer Bridge,Operator,risk_constraint,0.2168196141719818
Trailer Bridge,Operator,risk_external,0.2857956886291504
Triangle Petroleum Corp.,Analyst,risk_uncertainty,0.2303619086742401
Triangle Petroleum Corp.,Analyst,risk_legal,0.240242600440979
Triangle Petroleum Corp.,Analyst,risk_constraint,0.2347930073738098
Triangle Petroleum Corp.,Analyst,risk_external,0.294602483510971
Triangle Petroleum Corp.,CEO,risk_uncertainty,0.2588869333267212
Triangle Petroleum Corp.,CEO,risk_legal,0.2673967480659485
Triangle Petroleum Corp.,CEO,risk_constraint,0.26558318734169
Triangle Petroleum Corp.,CEO,risk_external,0.2081331610679626
Triangle Petroleum Corp.,COO,risk_uncertainty,0.2242887467145919
Triangle Petroleum Corp.,COO,risk_legal,0.2387237548828125
Triangle Petroleum Corp.,COO,risk_constraint,0.2364236116409301
Triangle Petroleum Corp.,COO,risk_external,0.3005639314651489
Triangle Petroleum Corp.,VP,risk_uncertainty,0.2298221141099929
Triangle Petroleum Corp.,VP,risk_legal,0.2426565885543823
Triangle Petroleum Corp.,VP,risk_constraint,0.2417005002498626
Triangle Petroleum Corp.,VP,risk_external,0.2858207523822784
Trico Marine Services,Analyst,risk_uncertainty,0.2231131941080093
Trico Marine Services,Analyst,risk_legal,0.3247262835502624
Trico Marine Services,Analyst,risk_constraint,0.244644433259964
Trico Marine Services,Analyst,risk_external,0.2075161039829254
Trico Marine Services,Operator,risk_uncertainty,0.2089803367853164
Trico Marine Services,Operator,risk_legal,0.245168536901474
Trico Marine Services,Operator,risk_constraint,0.2053241282701492
Trico Marine Services,Operator,risk_external,0.3405269980430603
Tricon Residential,Analyst,risk_uncertainty,0.235318511724472
Tricon Residential,Analyst,risk_legal,0.2411051392555236
Tricon Residential,Analyst,risk_constraint,0.223590150475502
Tricon Residential,Analyst,risk_external,0.2999862134456634
Tricon Residential,CEO,risk_uncertainty,0.1986895501613617
Tricon Residential,CEO,risk_legal,0.2031724900007248
Tricon Residential,CEO,risk_constraint,0.191855177283287
Tricon Residential,CEO,risk_external,0.4062828719615936
Tricon Residential,CFO,risk_uncertainty,0.2262612581253051
Tricon Residential,CFO,risk_legal,0.2279130667448043
Tricon Residential,CFO,risk_constraint,0.2128026783466339
Tricon Residential,CFO,risk_external,0.3330229818820953
Tricon Residential,CTO,risk_uncertainty,0.2645589709281921
Tricon Residential,CTO,risk_legal,0.2898928821086883
Tricon Residential,CTO,risk_constraint,0.2721143960952759
Tricon Residential,CTO,risk_external,0.1734337359666824
Tricon Residential,IR,risk_uncertainty,0.2506802082061767
Tricon Residential,IR,risk_legal,0.2661994993686676
Tricon Residential,IR,risk_constraint,0.2526262104511261
Tricon Residential,IR,risk_external,0.2304940819740295
Tricon Residential,Operator,risk_uncertainty,0.1883706599473953
Tricon Residential,Operator,risk_legal,0.2374393194913864
Tricon Residential,Operator,risk_constraint,0.2179169207811355
Tricon Residential,Operator,risk_external,0.3562730848789215
TrueContext Corp.,Analyst,risk_uncertainty,0.263555645942688
TrueContext Corp.,Analyst,risk_legal,0.2506908178329468
TrueContext Corp.,Analyst,risk_constraint,0.2441913783550262
TrueContext Corp.,Analyst,risk_external,0.2415622174739837
TrueContext Corp.,CEO,risk_uncertainty,0.2652429640293121
TrueContext Corp.,CEO,risk_legal,0.2539618015289306
TrueContext Corp.,CEO,risk_constraint,0.2517698407173157
TrueContext Corp.,CEO,risk_external,0.2290253788232803
TrueContext Corp.,CFO,risk_uncertainty,0.2866004407405853
TrueContext Corp.,CFO,risk_legal,0.2763025760650635
TrueContext Corp.,CFO,risk_constraint,0.2609618604183197
TrueContext Corp.,CFO,risk_external,0.1761351227760315
TrueContext Corp.,IR,risk_uncertainty,0.2822926938533783
TrueContext Corp.,IR,risk_legal,0.2867003381252289
TrueContext Corp.,IR,risk_constraint,0.2891054451465606
TrueContext Corp.,IR,risk_external,0.1419015228748321
TrueContext Corp.,Operator,risk_uncertainty,0.2648223638534546
TrueContext Corp.,Operator,risk_legal,0.260606437921524
TrueContext Corp.,Operator,risk_constraint,0.2647784352302551
TrueContext Corp.,Operator,risk_external,0.2097927927970886
Uni-S (R)lect,Analyst,risk_uncertainty,0.253724604845047
Uni-S (R)lect,Analyst,risk_legal,0.2460580468177795
Uni-S (R)lect,Analyst,risk_constraint,0.2377229034900665
Uni-S (R)lect,Analyst,risk_external,0.2624945044517517
Uni-S (R)lect,CEO,risk_uncertainty,0.2575528621673584
Uni-S (R)lect,CEO,risk_legal,0.266420841217041
Uni-S (R)lect,CEO,risk_constraint,0.2575300931930542
Uni-S (R)lect,CEO,risk_external,0.2184962034225464
Uni-S (R)lect,CFO,risk_uncertainty,0.230180487036705
Uni-S (R)lect,CFO,risk_legal,0.2010973989963531
Uni-S (R)lect,CFO,risk_constraint,0.1875843107700348
Uni-S (R)lect,CFO,risk_external,0.3811378180980682
Uni-S (R)lect,COO,risk_uncertainty,0.2840048968791961
Uni-S (R)lect,COO,risk_legal,0.3260073363780975
Uni-S (R)lect,COO,risk_constraint,0.3025641143321991
Uni-S (R)lect,COO,risk_external,0.0874236896634101
Uni-S (R)lect,IR,risk_uncertainty,0.2623893916606903
Uni-S (R)lect,IR,risk_legal,0.2399298101663589
Uni-S (R)lect,IR,risk_constraint,0.2232529819011688
Uni-S (R)lect,IR,risk_external,0.2744278311729431
Uni-S (R)lect,Operator,risk_uncertainty,0.2779590487480163
Uni-S (R)lect,Operator,risk_legal,0.2930872440338135
Uni-S (R)lect,Operator,risk_constraint,0.2778147459030151
Uni-S (R)lect,Operator,risk_external,0.1511389762163162
Uni-S (R)lect,President,risk_uncertainty,0.2866735756397247
Uni-S (R)lect,President,risk_legal,0.3237897455692291
Uni-S (R)lect,President,risk_constraint,0.2959526181221008
Uni-S (R)lect,President,risk_external,0.0935840308666229
UniTek Global Services,Analyst,risk_uncertainty,0.244052842259407
UniTek Global Services,Analyst,risk_legal,0.2296342551708221
UniTek Global Services,Analyst,risk_constraint,0.2271836251020431
UniTek Global Services,Analyst,risk_external,0.2991292178630829
UniTek Global Services,CEO,risk_uncertainty,0.2718719840049743
UniTek Global Services,CEO,risk_legal,0.2447176724672317
UniTek Global Services,CEO,risk_constraint,0.2451662421226501
UniTek Global Services,CEO,risk_external,0.2382440418004989
UniTek Global Services,CFO,risk_uncertainty,0.2512297630310058
UniTek Global Services,CFO,risk_legal,0.2460151314735412
UniTek Global Services,CFO,risk_constraint,0.2387759089469909
UniTek Global Services,CFO,risk_external,0.2639792263507843
UniTek Global Services,CTO,risk_uncertainty,0.2303583920001983
UniTek Global Services,CTO,risk_legal,0.2212222814559936
UniTek Global Services,CTO,risk_constraint,0.2307398617267608
UniTek Global Services,CTO,risk_external,0.3176794648170471
UniTek Global Services,Chair,risk_uncertainty,0.2576966285705566
UniTek Global Services,Chair,risk_legal,0.2581158876419067
UniTek Global Services,Chair,risk_constraint,0.2570581138134002
UniTek Global Services,Chair,risk_external,0.2271293699741363
UniTek Global Services,Head,risk_uncertainty,0.2267329692840576
UniTek Global Services,Head,risk_legal,0.2338357716798782
UniTek Global Services,Head,risk_constraint,0.2282392829656601
UniTek Global Services,Head,risk_external,0.311191976070404
UniTek Global Services,IR,risk_uncertainty,0.2440410554409027
UniTek Global Services,IR,risk_legal,0.2400709092617035
UniTek Global Services,IR,risk_constraint,0.2370234280824661
UniTek Global Services,IR,risk_external,0.2788645923137665
UniTek Global Services,Operator,risk_uncertainty,0.2292262762784958
UniTek Global Services,Operator,risk_legal,0.2276719510555267
UniTek Global Services,Operator,risk_constraint,0.2258503884077072
UniTek Global Services,Operator,risk_external,0.317251443862915
UniTek Global Services,President,risk_uncertainty,0.2678781747817993
UniTek Global Services,President,risk_legal,0.2712742686271667
UniTek Global Services,President,risk_constraint,0.2726206183433532
UniTek Global Services,President,risk_external,0.1882269382476806
VIVUS,Analyst,risk_uncertainty,0.2172953635454177
VIVUS,Analyst,risk_legal,0.2224570661783218
VIVUS,Analyst,risk_constraint,0.2064412087202072
VIVUS,Analyst,risk_external,0.3538063466548919
VIVUS,CEO,risk_uncertainty,0.2137284278869629
VIVUS,CEO,risk_legal,0.2172334641218185
VIVUS,CEO,risk_constraint,0.2010391801595688
VIVUS,CEO,risk_external,0.3679989278316498
VIVUS,CFO,risk_uncertainty,0.1970914006233215
VIVUS,CFO,risk_legal,0.221382588148117
VIVUS,CFO,risk_constraint,0.2086450010538101
VIVUS,CFO,risk_external,0.3728810250759125
VIVUS,Operator,risk_uncertainty,0.2104292660951614
VIVUS,Operator,risk_legal,0.2298335433006286
VIVUS,Operator,risk_constraint,0.2055268138647079
VIVUS,Operator,risk_external,0.3542103469371795
VJGJ,Analyst,risk_uncertainty,0.2226984947919845
VJGJ,Analyst,risk_legal,0.2184412330389022
VJGJ,Analyst,risk_constraint,0.2093644440174102
VJGJ,Analyst,risk_external,0.3494958579540252
VJGJ,CEO,risk_uncertainty,0.2292853444814682
VJGJ,CEO,risk_legal,0.2245194613933563
VJGJ,CEO,risk_constraint,0.2166793942451477
VJGJ,CEO,risk_external,0.3295157849788666
VJGJ,CFO,risk_uncertainty,0.2105713635683059
VJGJ,CFO,risk_legal,0.2074804008007049
VJGJ,CFO,risk_constraint,0.2036329209804535
VJGJ,CFO,risk_external,0.3783153295516968
VJGJ,CTO,risk_uncertainty,0.3002960383892059
VJGJ,CTO,risk_legal,0.303242027759552
VJGJ,CTO,risk_constraint,0.2874459624290466
VJGJ,CTO,risk_external,0.1090160012245178
VJGJ,IR,risk_uncertainty,0.2122041136026382
VJGJ,IR,risk_legal,0.2104231715202331
VJGJ,IR,risk_constraint,0.2104301303625106
VJGJ,IR,risk_external,0.3669425547122955
VJGJ,Operator,risk_uncertainty,0.1890201866626739
VJGJ,Operator,risk_legal,0.2062039375305175
VJGJ,Operator,risk_constraint,0.1951636523008346
VJGJ,Operator,risk_external,0.409612238407135
VJGJ,President,risk_uncertainty,0.2341632395982742
VJGJ,President,risk_legal,0.2284220159053802
VJGJ,President,risk_constraint,0.2227420210838318
VJGJ,President,risk_external,0.3146727681159973
Vector Group Ltd.,Analyst,risk_uncertainty,0.2320487648248672
Vector Group Ltd.,Analyst,risk_legal,0.2391415983438491
Vector Group Ltd.,Analyst,risk_constraint,0.2234107553958892
Vector Group Ltd.,Analyst,risk_external,0.3053989708423614
Vector Group Ltd.,CEO,risk_uncertainty,0.2248969823122024
Vector Group Ltd.,CEO,risk_legal,0.2346529215574264
Vector Group Ltd.,CEO,risk_constraint,0.2227313071489334
Vector Group Ltd.,CEO,risk_external,0.3177187740802765
Vector Group Ltd.,CFO,risk_uncertainty,0.2141282707452774
Vector Group Ltd.,CFO,risk_legal,0.2249094992876052
Vector Group Ltd.,CFO,risk_constraint,0.2033838927745819
Vector Group Ltd.,CFO,risk_external,0.3575782775878906
Vector Group Ltd.,COO,risk_uncertainty,0.2406938225030899
Vector Group Ltd.,COO,risk_legal,0.2471764087677002
Vector Group Ltd.,COO,risk_constraint,0.2305042892694473
Vector Group Ltd.,COO,risk_external,0.2816254794597626
Vector Group Ltd.,CTO,risk_uncertainty,0.1935545951128006
Vector Group Ltd.,CTO,risk_legal,0.2001986801624298
Vector Group Ltd.,CTO,risk_constraint,0.1927456557750702
Vector Group Ltd.,CTO,risk_external,0.4135010838508606
Vector Group Ltd.,IR,risk_uncertainty,0.2503593862056732
Vector Group Ltd.,IR,risk_legal,0.2639007270336151
Vector Group Ltd.,IR,risk_constraint,0.249064639210701
Vector Group Ltd.,IR,risk_external,0.2366752624511718
Vector Group Ltd.,Operator,risk_uncertainty,0.1973824799060821
Vector Group Ltd.,Operator,risk_legal,0.2146311849355697
Vector Group Ltd.,Operator,risk_constraint,0.1973739266395568
Vector Group Ltd.,Operator,risk_external,0.3906124234199524
Vector Group Ltd.,President,risk_uncertainty,0.2320335656404495
Vector Group Ltd.,President,risk_legal,0.2381457835435867
Vector Group Ltd.,President,risk_constraint,0.2228401899337768
Vector Group Ltd.,President,risk_external,0.3069804608821869
Verso Technologies,Analyst,risk_uncertainty,0.2445083111524582
Verso Technologies,Analyst,risk_legal,0.3243407309055328
Verso Technologies,Analyst,risk_constraint,0.2584631741046905
Verso Technologies,Analyst,risk_external,0.1726877689361572
Verso Technologies,Operator,risk_uncertainty,0.242346778512001
Verso Technologies,Operator,risk_legal,0.2414091825485229
Verso Technologies,Operator,risk_constraint,0.2316046208143234
Verso Technologies,Operator,risk_external,0.284639447927475
Vigie SA,Analyst,risk_uncertainty,0.1984796822071075
Vigie SA,Analyst,risk_legal,0.223241925239563
Vigie SA,Analyst,risk_constraint,0.205185517668724
Vigie SA,Analyst,risk_external,0.3730928301811218
Vigie SA,CEO,risk_uncertainty,0.1828183084726333
Vigie SA,CEO,risk_legal,0.2221962958574295
Vigie SA,CEO,risk_constraint,0.2060535848140716
Vigie SA,CEO,risk_external,0.3889318108558655
Vigie SA,CFO,risk_uncertainty,0.2017244845628738
Vigie SA,CFO,risk_legal,0.2449842393398285
Vigie SA,CFO,risk_constraint,0.2221770584583282
Vigie SA,CFO,risk_external,0.3311142027378082
Vigie SA,CTO,risk_uncertainty,0.2041526585817337
Vigie SA,CTO,risk_legal,0.2333976626396179
Vigie SA,CTO,risk_constraint,0.2185949683189392
Vigie SA,CTO,risk_external,0.343854695558548
Vigie SA,IR,risk_uncertainty,0.1651102602481842
Vigie SA,IR,risk_legal,0.1925311386585235
Vigie SA,IR,risk_constraint,0.1814057976007461
Vigie SA,IR,risk_external,0.4609527885913849
Vigie SA,Operator,risk_uncertainty,0.20132577419281
Vigie SA,Operator,risk_legal,0.3179169595241546
Vigie SA,Operator,risk_constraint,0.2571713924407959
Vigie SA,Operator,risk_external,0.2235858738422393
Vigie SA,President,risk_uncertainty,0.225392535328865
Vigie SA,President,risk_legal,0.243904709815979
Vigie SA,President,risk_constraint,0.2283106744289398
Vigie SA,President,risk_external,0.3023920357227325
Waterman Logistics,Analyst,risk_uncertainty,0.2055724114179611
Waterman Logistics,Analyst,risk_legal,0.2325795143842697
Waterman Logistics,Analyst,risk_constraint,0.2073390930891037
Waterman Logistics,Analyst,risk_external,0.3545089960098266
Waterman Logistics,CEO,risk_uncertainty,0.2176851332187652
Waterman Logistics,CEO,risk_legal,0.2334862202405929
Waterman Logistics,CEO,risk_constraint,0.2104523032903671
Waterman Logistics,CEO,risk_external,0.3383763134479522
Waterman Logistics,CFO,risk_uncertainty,0.2152338027954101
Waterman Logistics,CFO,risk_legal,0.2469474524259567
Waterman Logistics,CFO,risk_constraint,0.2165960371494293
Waterman Logistics,CFO,risk_external,0.3212226629257202
Waterman Logistics,CTO,risk_uncertainty,0.20428067445755
Waterman Logistics,CTO,risk_legal,0.2466619908809662
Waterman Logistics,CTO,risk_constraint,0.2121394425630569
Waterman Logistics,CTO,risk_external,0.3369178771972656
Waterman Logistics,IR,risk_uncertainty,0.2275867015123367
Waterman Logistics,IR,risk_legal,0.2571901679039001
Waterman Logistics,IR,risk_constraint,0.241707369685173
Waterman Logistics,IR,risk_external,0.2735157608985901
Waterman Logistics,Operator,risk_uncertainty,0.1766446232795715
Waterman Logistics,Operator,risk_legal,0.2220004051923751
Waterman Logistics,Operator,risk_constraint,0.1895737946033477
Waterman Logistics,Operator,risk_external,0.4117812216281891
Waterman Logistics,President,risk_uncertainty,0.1950591802597046
Waterman Logistics,President,risk_legal,0.2234769314527511
Waterman Logistics,President,risk_constraint,0.2010304778814315
Waterman Logistics,President,risk_external,0.3804333508014679
WestRock Co.,Analyst,risk_uncertainty,0.2448639720678329
WestRock Co.,Analyst,risk_legal,0.2566648125648498
WestRock Co.,Analyst,risk_constraint,0.2371998280286789
WestRock Co.,Analyst,risk_external,0.2612713873386383
WestRock Co.,CEO,risk_uncertainty,0.28271484375
WestRock Co.,CEO,risk_legal,0.30029296875
WestRock Co.,CEO,risk_constraint,0.26611328125
WestRock Co.,CEO,risk_external,0.15087890625
Winthrop Realty Trust,Analyst,risk_uncertainty,0.2256148308515548
